FIPStxt,Stabr,Area_name,POVALL_2019,,,,,,,,,,,,,,,,,,,,,,,,,,
42069,PA,Lackawanna ,"28,812",,,,,,,,,,,,,,,,,,,,,,,,,,
42071,PA,Lancaster ,"55,968",,,,,,,,,,,,,,,,,,,,,,,,,,
42073,PA,Lawrence ,"10,271",,,,,,,,,,,,,,,,,,,,,,,,,,
42075,PA,Lebanon ,"14,381",,,,,,,,,,,,,,,,,,,,,,,,,,
42077,PA,Lehigh ,"41,397",,,,,,,,,,,,,,,,,,,,,,,,,,
42079,PA,Luzerne ,"46,326",,,,,,,,,,,,,,,,,,,,,,,,,,
42081,PA,Lycoming ,"14,642",,,,,,,,,,,,,,,,,,,,,,,,,,
42083,PA,Mc Kean ,"5,487",,,,,,,,,,,,,,,,,,,,,,,,,,
42085,PA,Mercer ,"13,469",,,,,,,,,,,,,,,,,,,,,,,,,,
42087,PA,Mifflin ,"6,036",,,,,,,,,,,,,,,,,,,,,,,,,,
42089,PA,Monroe ,"20,201",,,,,,,,,,,,,,,,,,,,,,,,,,
42091,PA,Montgomery ,"48,819",,,,,,,,,,,,,,,,,,,,,,,,,,
42093,PA,Montour ,"1,598",,,,,,,,,,,,,,,,,,,,,,,,,,
42095,PA,Northampton ,"23,228",,,,,,,,,,,,,,,,,,,,,,,,,,
42097,PA,Northumberland ,"11,561",,,,,,,,,,,,,,,,,,,,,,,,,,
42099,PA,Perry ,"4,066",,,,,,,,,,,,,,,,,,,,,,,,,,
42101,PA,Philadelphia ,"352,748",,,,,,,,,,,,,,,,,,,,,,,,,,
42103,PA,Pike ,"5,054",,,,,,,,,,,,,,,,,,,,,,,,,,
42105,PA,Potter ,"1,904",,,,,,,,,,,,,,,,,,,,,,,,,,
42107,PA,Schuylkill ,"15,767",,,,,,,,,,,,,,,,,,,,,,,,,,
42109,PA,Snyder ,"3,881",,,,,,,,,,,,,,,,,,,,,,,,,,
42111,PA,Somerset ,"8,552",,,,,,,,,,,,,,,,,,,,,,,,,,
42113,PA,Sullivan ,762,,,,,,,,,,,,,,,,,,,,,,,,,,
42115,PA,Susquehanna ,"4,507",,,,,,,,,,,,,,,,,,,,,,,,,,
42117,PA,Tioga ,"5,254",,,,,,,,,,,,,,,,,,,,,,,,,,
42119,PA,Union ,"4,334",,,,,,,,,,,,,,,,,,,,,,,,,,
42121,PA,Venango ,"6,213",,,,,,,,,,,,,,,,,,,,,,,,,,
42123,PA,Warren ,"5,153",,,,,,,,,,,,,,,,,,,,,,,,,,
42125,PA,Washington ,"19,860",,,,,,,,,,,,,,,,,,,,,,,,,,
42127,PA,Wayne ,"5,867",,,,,,,,,,,,,,,,,,,,,,,,,,
42129,PA,Westmoreland ,"35,870",,,,,,,,,,,,,,,,,,,,,,,,,,
42131,PA,Wyoming ,"2,573",,,,,,,,,,,,,,,,,,,,,,,,,,
42133,PA,York ,"40,477",,,,,,,,,,,,,,,,,,,,,,,,,,
44001,RI,Bristol ,"3,110",,,,,,,,,,,,,,,,,,,,,,,,,,
44003,RI,Kent ,"13,152",,,,,,,,,,,,,,,,,,,,,,,,,,
44005,RI,Newport ,"6,666",,,,,,,,,,,,,,,,,,,,,,,,,,
44007,RI,Providence ,"85,644",,,,,,,,,,,,,,,,,,,,,,,,,,
44009,RI,Washington ,"9,524",,,,,,,,,,,,,,,,,,,,,,,,,,
45001,SC,Abbeville ,"3,508",,,,,,,,,,,,,,,,,,,,,,,,,,
45003,SC,Aiken ,"21,071",,,,,,,,,,,,,,,,,,,,,,,,,,
45005,SC,Allendale ,"2,313",,,,,,,,,,,,,,,,,,,,,,,,,,
45007,SC,Anderson ,"25,717",,,,,,,,,,,,,,,,,,,,,,,,,,
45009,SC,Bamberg ,"3,226",,,,,,,,,,,,,,,,,,,,,,,,,,
45011,SC,Barnwell ,"5,115",,,,,,,,,,,,,,,,,,,,,,,,,,
45013,SC,Beaufort ,"18,979",,,,,,,,,,,,,,,,,,,,,,,,,,
45015,SC,Berkeley ,"23,953",,,,,,,,,,,,,,,,,,,,,,,,,,
45017,SC,Calhoun ,"2,613",,,,,,,,,,,,,,,,,,,,,,,,,,
45019,SC,Charleston ,"46,853",,,,,,,,,,,,,,,,,,,,,,,,,,
45021,SC,Cherokee ,"8,951",,,,,,,,,,,,,,,,,,,,,,,,,,
45023,SC,Chester ,"5,651",,,,,,,,,,,,,,,,,,,,,,,,,,
45025,SC,Chesterfield ,"8,937",,,,,,,,,,,,,,,,,,,,,,,,,,
45027,SC,Clarendon ,"8,053",,,,,,,,,,,,,,,,,,,,,,,,,,
45029,SC,Colleton ,"7,823",,,,,,,,,,,,,,,,,,,,,,,,,,
45031,SC,Darlington ,"12,767",,,,,,,,,,,,,,,,,,,,,,,,,,
45033,SC,Dillon ,"8,022",,,,,,,,,,,,,,,,,,,,,,,,,,
45035,SC,Dorchester ,"14,871",,,,,,,,,,,,,,,,,,,,,,,,,,
45037,SC,Edgefield ,"3,839",,,,,,,,,,,,,,,,,,,,,,,,,,
45039,SC,Fairfield ,"4,198",,,,,,,,,,,,,,,,,,,,,,,,,,
45041,SC,Florence ,"22,950",,,,,,,,,,,,,,,,,,,,,,,,,,
45043,SC,Georgetown ,"10,842",,,,,,,,,,,,,,,,,,,,,,,,,,
45045,SC,Greenville ,"54,815",,,,,,,,,,,,,,,,,,,,,,,,,,
45047,SC,Greenwood ,"12,277",,,,,,,,,,,,,,,,,,,,,,,,,,
45049,SC,Hampton ,"4,136",,,,,,,,,,,,,,,,,,,,,,,,,,
45051,SC,Horry ,"44,197",,,,,,,,,,,,,,,,,,,,,,,,,,
45053,SC,Jasper ,"4,941",,,,,,,,,,,,,,,,,,,,,,,,,,
45055,SC,Kershaw ,"9,088",,,,,,,,,,,,,,,,,,,,,,,,,,
45057,SC,Lancaster ,"11,258",,,,,,,,,,,,,,,,,,,,,,,,,,
45059,SC,Laurens ,"12,447",,,,,,,,,,,,,,,,,,,,,,,,,,
45061,SC,Lee ,"3,890",,,,,,,,,,,,,,,,,,,,,,,,,,
45063,SC,Lexington ,"35,210",,,,,,,,,,,,,,,,,,,,,,,,,,
45065,SC,McCormick ,"1,533",,,,,,,,,,,,,,,,,,,,,,,,,,
45067,SC,Marion ,"7,562",,,,,,,,,,,,,,,,,,,,,,,,,,
45069,SC,Marlboro ,"6,750",,,,,,,,,,,,,,,,,,,,,,,,,,
45071,SC,Newberry ,"5,198",,,,,,,,,,,,,,,,,,,,,,,,,,
45073,SC,Oconee ,"10,268",,,,,,,,,,,,,,,,,,,,,,,,,,
45075,SC,Orangeburg ,"21,821",,,,,,,,,,,,,,,,,,,,,,,,,,
45077,SC,Pickens ,"18,055",,,,,,,,,,,,,,,,,,,,,,,,,,
45079,SC,Richland ,"62,567",,,,,,,,,,,,,,,,,,,,,,,,,,
45081,SC,Saluda ,"3,247",,,,,,,,,,,,,,,,,,,,,,,,,,
45083,SC,Spartanburg ,"40,129",,,,,,,,,,,,,,,,,,,,,,,,,,
45085,SC,Sumter ,"18,444",,,,,,,,,,,,,,,,,,,,,,,,,,
45087,SC,Union ,"5,347",,,,,,,,,,,,,,,,,,,,,,,,,,
45089,SC,Williamsburg ,"8,148",,,,,,,,,,,,,,,,,,,,,,,,,,
45091,SC,York ,"23,679",,,,,,,,,,,,,,,,,,,,,,,,,,
46003,SD,Aurora ,271,,,,,,,,,,,,,,,,,,,,,,,,,,
46005,SD,Beadle ,"2,317",,,,,,,,,,,,,,,,,,,,,,,,,,
46007,SD,Bennett ,"1,051",,,,,,,,,,,,,,,,,,,,,,,,,,
46009,SD,Bon Homme ,767,,,,,,,,,,,,,,,,,,,,,,,,,,
46011,SD,Brookings ,"3,767",,,,,,,,,,,,,,,,,,,,,,,,,,
46013,SD,Brown ,"3,526",,,,,,,,,,,,,,,,,,,,,,,,,,
46015,SD,Brule ,654,,,,,,,,,,,,,,,,,,,,,,,,,,
46017,SD,Buffalo ,775,,,,,,,,,,,,,,,,,,,,,,,,,,
46019,SD,Butte ,"1,326",,,,,,,,,,,,,,,,,,,,,,,,,,
46021,SD,Campbell ,143,,,,,,,,,,,,,,,,,,,,,,,,,,
46023,SD,Charles Mix ,"1,873",,,,,,,,,,,,,,,,,,,,,,,,,,
46025,SD,Clark ,421,,,,,,,,,,,,,,,,,,,,,,,,,,
46027,SD,Clay ,"2,264",,,,,,,,,,,,,,,,,,,,,,,,,,
46029,SD,Codington ,"2,691",,,,,,,,,,,,,,,,,,,,,,,,,,
46031,SD,Corson ,"1,640",,,,,,,,,,,,,,,,,,,,,,,,,,
46033,SD,Custer ,834,,,,,,,,,,,,,,,,,,,,,,,,,,
46035,SD,Davison ,"2,227",,,,,,,,,,,,,,,,,,,,,,,,,,
46037,SD,Day ,698,,,,,,,,,,,,,,,,,,,,,,,,,,
46039,SD,Deuel ,372,,,,,,,,,,,,,,,,,,,,,,,,,,
46041,SD,Dewey ,"1,615",,,,,,,,,,,,,,,,,,,,,,,,,,
46043,SD,Douglas ,312,,,,,,,,,,,,,,,,,,,,,,,,,,
46045,SD,Edmunds ,388,,,,,,,,,,,,,,,,,,,,,,,,,,
46047,SD,Fall River ,901,,,,,,,,,,,,,,,,,,,,,,,,,,
46049,SD,Faulk ,329,,,,,,,,,,,,,,,,,,,,,,,,,,
46051,SD,Grant ,640,,,,,,,,,,,,,,,,,,,,,,,,,,
46053,SD,Gregory ,637,,,,,,,,,,,,,,,,,,,,,,,,,,
46055,SD,Haakon ,212,,,,,,,,,,,,,,,,,,,,,,,,,,
46057,SD,Hamlin ,531,,,,,,,,,,,,,,,,,,,,,,,,,,
46059,SD,Hand ,322,,,,,,,,,,,,,,,,,,,,,,,,,,
46061,SD,Hanson ,260,,,,,,,,,,,,,,,,,,,,,,,,,,
46063,SD,Harding ,151,,,,,,,,,,,,,,,,,,,,,,,,,,
46065,SD,Hughes ,"1,491",,,,,,,,,,,,,,,,,,,,,,,,,,
46067,SD,Hutchinson ,708,,,,,,,,,,,,,,,,,,,,,,,,,,
46069,SD,Hyde ,145,,,,,,,,,,,,,,,,,,,,,,,,,,
46071,SD,Jackson ,988,,,,,,,,,,,,,,,,,,,,,,,,,,
46073,SD,Jerauld ,310,,,,,,,,,,,,,,,,,,,,,,,,,,
46075,SD,Jones ,116,,,,,,,,,,,,,,,,,,,,,,,,,,
46077,SD,Kingsbury ,409,,,,,,,,,,,,,,,,,,,,,,,,,,
46079,SD,Lake ,"1,150",,,,,,,,,,,,,,,,,,,,,,,,,,
46081,SD,Lawrence ,"3,105",,,,,,,,,,,,,,,,,,,,,,,,,,
46083,SD,Lincoln ,"2,312",,,,,,,,,,,,,,,,,,,,,,,,,,
46085,SD,Lyman ,786,,,,,,,,,,,,,,,,,,,,,,,,,,
46087,SD,McCook ,493,,,,,,,,,,,,,,,,,,,,,,,,,,
46089,SD,McPherson ,428,,,,,,,,,,,,,,,,,,,,,,,,,,
46091,SD,Marshall ,557,,,,,,,,,,,,,,,,,,,,,,,,,,
46093,SD,Meade ,"2,400",,,,,,,,,,,,,,,,,,,,,,,,,,
46095,SD,Mellette ,668,,,,,,,,,,,,,,,,,,,,,,,,,,
46097,SD,Miner ,227,,,,,,,,,,,,,,,,,,,,,,,,,,
46099,SD,Minnehaha ,"16,209",,,,,,,,,,,,,,,,,,,,,,,,,,
46101,SD,Moody ,564,,,,,,,,,,,,,,,,,,,,,,,,,,
46102,SD,Oglala Lakota ,"5,653",,,,,,,,,,,,,,,,,,,,,,,,,,
46103,SD,Pennington ,"13,383",,,,,,,,,,,,,,,,,,,,,,,,,,
46105,SD,Perkins ,409,,,,,,,,,,,,,,,,,,,,,,,,,,
46107,SD,Potter ,217,,,,,,,,,,,,,,,,,,,,,,,,,,
46109,SD,Roberts ,"1,993",,,,,,,,,,,,,,,,,,,,,,,,,,
46111,SD,Sanborn ,282,,,,,,,,,,,,,,,,,,,,,,,,,,
46115,SD,Spink ,698,,,,,,,,,,,,,,,,,,,,,,,,,,
46117,SD,Stanley ,238,,,,,,,,,,,,,,,,,,,,,,,,,,
46119,SD,Sully ,114,,,,,,,,,,,,,,,,,,,,,,,,,,
46121,SD,Todd ,"4,388",,,,,,,,,,,,,,,,,,,,,,,,,,
46123,SD,Tripp ,995,,,,,,,,,,,,,,,,,,,,,,,,,,
46125,SD,Turner ,827,,,,,,,,,,,,,,,,,,,,,,,,,,
46127,SD,Union ,999,,,,,,,,,,,,,,,,,,,,,,,,,,
46129,SD,Walworth ,796,,,,,,,,,,,,,,,,,,,,,,,,,,
46135,SD,Yankton ,"2,088",,,,,,,,,,,,,,,,,,,,,,,,,,
46137,SD,Ziebach ,"1,310",,,,,,,,,,,,,,,,,,,,,,,,,,
47001,TN,Anderson ,"11,559",,,,,,,,,,,,,,,,,,,,,,,,,,
47003,TN,Bedford ,"6,825",,,,,,,,,,,,,,,,,,,,,,,,,,
47005,TN,Benton ,"2,792",,,,,,,,,,,,,,,,,,,,,,,,,,
47007,TN,Bledsoe ,"3,366",,,,,,,,,,,,,,,,,,,,,,,,,,
47009,TN,Blount ,"13,649",,,,,,,,,,,,,,,,,,,,,,,,,,
47011,TN,Bradley ,"15,228",,,,,,,,,,,,,,,,,,,,,,,,,,
47013,TN,Campbell ,"8,565",,,,,,,,,,,,,,,,,,,,,,,,,,
47015,TN,Cannon ,"1,875",,,,,,,,,,,,,,,,,,,,,,,,,,
47017,TN,Carroll ,"4,456",,,,,,,,,,,,,,,,,,,,,,,,,,
47019,TN,Carter ,"10,664",,,,,,,,,,,,,,,,,,,,,,,,,,
47021,TN,Cheatham ,"3,849",,,,,,,,,,,,,,,,,,,,,,,,,,
47023,TN,Chester ,"2,374",,,,,,,,,,,,,,,,,,,,,,,,,,
47025,TN,Claiborne ,"6,021",,,,,,,,,,,,,,,,,,,,,,,,,,
47027,TN,Clay ,"1,514",,,,,,,,,,,,,,,,,,,,,,,,,,
47029,TN,Cocke ,"8,117",,,,,,,,,,,,,,,,,,,,,,,,,,
47031,TN,Coffee ,"8,000",,,,,,,,,,,,,,,,,,,,,,,,,,
47033,TN,Crockett ,"2,213",,,,,,,,,,,,,,,,,,,,,,,,,,
47035,TN,Cumberland ,"7,929",,,,,,,,,,,,,,,,,,,,,,,,,,
47037,TN,Davidson ,"84,547",,,,,,,,,,,,,,,,,,,,,,,,,,
47039,TN,Decatur ,"1,827",,,,,,,,,,,,,,,,,,,,,,,,,,
47041,TN,DeKalb ,"3,624",,,,,,,,,,,,,,,,,,,,,,,,,,
47043,TN,Dickson ,"5,353",,,,,,,,,,,,,,,,,,,,,,,,,,
47045,TN,Dyer ,"6,298",,,,,,,,,,,,,,,,,,,,,,,,,,
47047,TN,Fayette ,"4,527",,,,,,,,,,,,,,,,,,,,,,,,,,
47049,TN,Fentress ,"3,799",,,,,,,,,,,,,,,,,,,,,,,,,,
47051,TN,Franklin ,"5,557",,,,,,,,,,,,,,,,,,,,,,,,,,
47053,TN,Gibson ,"6,834",,,,,,,,,,,,,,,,,,,,,,,,,,
47055,TN,Giles ,"3,834",,,,,,,,,,,,,,,,,,,,,,,,,,
47057,TN,Grainger ,"3,939",,,,,,,,,,,,,,,,,,,,,,,,,,
47059,TN,Greene ,"10,706",,,,,,,,,,,,,,,,,,,,,,,,,,
47061,TN,Grundy ,"2,810",,,,,,,,,,,,,,,,,,,,,,,,,,
47063,TN,Hamblen ,"9,165",,,,,,,,,,,,,,,,,,,,,,,,,,
47065,TN,Hamilton ,"45,523",,,,,,,,,,,,,,,,,,,,,,,,,,
47067,TN,Hancock ,"1,701",,,,,,,,,,,,,,,,,,,,,,,,,,
47069,TN,Hardeman ,"4,070",,,,,,,,,,,,,,,,,,,,,,,,,,
47071,TN,Hardin ,"4,413",,,,,,,,,,,,,,,,,,,,,,,,,,
47073,TN,Hawkins ,"10,113",,,,,,,,,,,,,,,,,,,,,,,,,,
47075,TN,Haywood ,"3,524",,,,,,,,,,,,,,,,,,,,,,,,,,
47077,TN,Henderson ,"4,370",,,,,,,,,,,,,,,,,,,,,,,,,,
47079,TN,Henry ,"5,795",,,,,,,,,,,,,,,,,,,,,,,,,,
47081,TN,Hickman ,"3,830",,,,,,,,,,,,,,,,,,,,,,,,,,
47083,TN,Houston ,"1,427",,,,,,,,,,,,,,,,,,,,,,,,,,
47085,TN,Humphreys ,"2,388",,,,,,,,,,,,,,,,,,,,,,,,,,
47087,TN,Jackson ,"1,977",,,,,,,,,,,,,,,,,,,,,,,,,,
47089,TN,Jefferson ,"6,622",,,,,,,,,,,,,,,,,,,,,,,,,,
47091,TN,Johnson ,"4,045",,,,,,,,,,,,,,,,,,,,,,,,,,
47093,TN,Knox ,"61,334",,,,,,,,,,,,,,,,,,,,,,,,,,
47095,TN,Lake ,"1,705",,,,,,,,,,,,,,,,,,,,,,,,,,
47097,TN,Lauderdale ,"4,503",,,,,,,,,,,,,,,,,,,,,,,,,,
47099,TN,Lawrence ,"7,250",,,,,,,,,,,,,,,,,,,,,,,,,,
47101,TN,Lewis ,"1,827",,,,,,,,,,,,,,,,,,,,,,,,,,
47103,TN,Lincoln ,"4,343",,,,,,,,,,,,,,,,,,,,,,,,,,
47105,TN,Loudon ,"5,182",,,,,,,,,,,,,,,,,,,,,,,,,,
47107,TN,McMinn ,"7,620",,,,,,,,,,,,,,,,,,,,,,,,,,
47109,TN,McNairy ,"4,287",,,,,,,,,,,,,,,,,,,,,,,,,,
47111,TN,Macon ,"3,733",,,,,,,,,,,,,,,,,,,,,,,,,,
47113,TN,Madison ,"16,421",,,,,,,,,,,,,,,,,,,,,,,,,,
47115,TN,Marion ,"4,374",,,,,,,,,,,,,,,,,,,,,,,,,,
47117,TN,Marshall ,"4,431",,,,,,,,,,,,,,,,,,,,,,,,,,
47119,TN,Maury ,"8,059",,,,,,,,,,,,,,,,,,,,,,,,,,
47121,TN,Meigs ,"1,972",,,,,,,,,,,,,,,,,,,,,,,,,,
47123,TN,Monroe ,"7,571",,,,,,,,,,,,,,,,,,,,,,,,,,
47125,TN,Montgomery ,"24,633",,,,,,,,,,,,,,,,,,,,,,,,,,
47127,TN,Moore ,638,,,,,,,,,,,,,,,,,,,,,,,,,,
47129,TN,Morgan ,"4,185",,,,,,,,,,,,,,,,,,,,,,,,,,
47131,TN,Obion ,"4,317",,,,,,,,,,,,,,,,,,,,,,,,,,
47133,TN,Overton ,"3,744",,,,,,,,,,,,,,,,,,,,,,,,,,
47135,TN,Perry ,"1,143",,,,,,,,,,,,,,,,,,,,,,,,,,
47137,TN,Pickett ,881,,,,,,,,,,,,,,,,,,,,,,,,,,
47139,TN,Polk ,"2,518",,,,,,,,,,,,,,,,,,,,,,,,,,
47141,TN,Putnam ,"12,434",,,,,,,,,,,,,,,,,,,,,,,,,,
47143,TN,Rhea ,"4,953",,,,,,,,,,,,,,,,,,,,,,,,,,
47145,TN,Roane ,"7,687",,,,,,,,,,,,,,,,,,,,,,,,,,
47147,TN,Robertson ,"7,424",,,,,,,,,,,,,,,,,,,,,,,,,,
47149,TN,Rutherford ,"32,610",,,,,,,,,,,,,,,,,,,,,,,,,,
47151,TN,Scott ,"4,770",,,,,,,,,,,,,,,,,,,,,,,,,,
47153,TN,Sequatchie ,"2,569",,,,,,,,,,,,,,,,,,,,,,,,,,
47155,TN,Sevier ,"12,541",,,,,,,,,,,,,,,,,,,,,,,,,,
47157,TN,Shelby ,"157,667",,,,,,,,,,,,,,,,,,,,,,,,,,
47159,TN,Smith ,"3,042",,,,,,,,,,,,,,,,,,,,,,,,,,
47161,TN,Stewart ,"1,740",,,,,,,,,,,,,,,,,,,,,,,,,,
47163,TN,Sullivan ,"23,452",,,,,,,,,,,,,,,,,,,,,,,,,,
47165,TN,Sumner ,"16,330",,,,,,,,,,,,,,,,,,,,,,,,,,
47167,TN,Tipton ,"6,316",,,,,,,,,,,,,,,,,,,,,,,,,,
47169,TN,Trousdale ,"1,367",,,,,,,,,,,,,,,,,,,,,,,,,,
47171,TN,Unicoi ,"2,762",,,,,,,,,,,,,,,,,,,,,,,,,,
47173,TN,Union ,"3,601",,,,,,,,,,,,,,,,,,,,,,,,,,
47175,TN,Van Buren ,887,,,,,,,,,,,,,,,,,,,,,,,,,,
47177,TN,Warren ,"6,449",,,,,,,,,,,,,,,,,,,,,,,,,,
47179,TN,Washington ,"19,811",,,,,,,,,,,,,,,,,,,,,,,,,,
47181,TN,Wayne ,"2,495",,,,,,,,,,,,,,,,,,,,,,,,,,
47183,TN,Weakley ,"5,604",,,,,,,,,,,,,,,,,,,,,,,,,,
47185,TN,White ,"4,289",,,,,,,,,,,,,,,,,,,,,,,,,,
47187,TN,Williamson ,"10,228",,,,,,,,,,,,,,,,,,,,,,,,,,
47189,TN,Wilson ,"10,536",,,,,,,,,,,,,,,,,,,,,,,,,,
48001,TX,Anderson ,"8,702",,,,,,,,,,,,,,,,,,,,,,,,,,
48003,TX,Andrews ,"1,888",,,,,,,,,,,,,,,,,,,,,,,,,,
48005,TX,Angelina ,"13,131",,,,,,,,,,,,,,,,,,,,,,,,,,
48007,TX,Aransas ,"4,313",,,,,,,,,,,,,,,,,,,,,,,,,,
48009,TX,Archer ,877,,,,,,,,,,,,,,,,,,,,,,,,,,
48011,TX,Armstrong ,194,,,,,,,,,,,,,,,,,,,,,,,,,,
48013,TX,Atascosa ,"7,434",,,,,,,,,,,,,,,,,,,,,,,,,,
48015,TX,Austin ,"3,312",,,,,,,,,,,,,,,,,,,,,,,,,,
48017,TX,Bailey ,"1,093",,,,,,,,,,,,,,,,,,,,,,,,,,
48019,TX,Bandera ,"2,947",,,,,,,,,,,,,,,,,,,,,,,,,,
48021,TX,Bastrop ,"12,091",,,,,,,,,,,,,,,,,,,,,,,,,,
48023,TX,Baylor ,546,,,,,,,,,,,,,,,,,,,,,,,,,,
48025,TX,Bee ,"5,938",,,,,,,,,,,,,,,,,,,,,,,,,,
48027,TX,Bell ,"48,565",,,,,,,,,,,,,,,,,,,,,,,,,,
48029,TX,Bexar ,"298,018",,,,,,,,,,,,,,,,,,,,,,,,,,
48031,TX,Blanco ,"1,022",,,,,,,,,,,,,,,,,,,,,,,,,,
48033,TX,Borden ,69,,,,,,,,,,,,,,,,,,,,,,,,,,
48035,TX,Bosque ,"2,513",,,,,,,,,,,,,,,,,,,,,,,,,,
48037,TX,Bowie ,"14,627",,,,,,,,,,,,,,,,,,,,,,,,,,
48039,TX,Brazoria ,"31,116",,,,,,,,,,,,,,,,,,,,,,,,,,
48041,TX,Brazos ,"42,898",,,,,,,,,,,,,,,,,,,,,,,,,,
48043,TX,Brewster ,"1,198",,,,,,,,,,,,,,,,,,,,,,,,,,
48045,TX,Briscoe ,232,,,,,,,,,,,,,,,,,,,,,,,,,,
48047,TX,Brooks ,"2,082",,,,,,,,,,,,,,,,,,,,,,,,,,
48049,TX,Brown ,"4,965",,,,,,,,,,,,,,,,,,,,,,,,,,
48051,TX,Burleson ,"2,506",,,,,,,,,,,,,,,,,,,,,,,,,,
48053,TX,Burnet ,"4,943",,,,,,,,,,,,,,,,,,,,,,,,,,
48055,TX,Caldwell ,"6,044",,,,,,,,,,,,,,,,,,,,,,,,,,
48057,TX,Calhoun ,"3,088",,,,,,,,,,,,,,,,,,,,,,,,,,
48059,TX,Callahan ,"1,675",,,,,,,,,,,,,,,,,,,,,,,,,,
48061,TX,Cameron ,"106,976",,,,,,,,,,,,,,,,,,,,,,,,,,
48063,TX,Camp ,"2,151",,,,,,,,,,,,,,,,,,,,,,,,,,
48065,TX,Carson ,504,,,,,,,,,,,,,,,,,,,,,,,,,,
48067,TX,Cass ,"5,103",,,,,,,,,,,,,,,,,,,,,,,,,,
48069,TX,Castro ,"1,138",,,,,,,,,,,,,,,,,,,,,,,,,,
48071,TX,Chambers ,"3,761",,,,,,,,,,,,,,,,,,,,,,,,,,
48073,TX,Cherokee ,"8,221",,,,,,,,,,,,,,,,,,,,,,,,,,
48075,TX,Childress ,"1,217",,,,,,,,,,,,,,,,,,,,,,,,,,
48077,TX,Clay ,"1,191",,,,,,,,,,,,,,,,,,,,,,,,,,
48079,TX,Cochran ,545,,,,,,,,,,,,,,,,,,,,,,,,,,
48081,TX,Coke ,437,,,,,,,,,,,,,,,,,,,,,,,,,,
48083,TX,Coleman ,"1,429",,,,,,,,,,,,,,,,,,,,,,,,,,
48085,TX,Collin ,"62,612",,,,,,,,,,,,,,,,,,,,,,,,,,
48087,TX,Collingsworth ,566,,,,,,,,,,,,,,,,,,,,,,,,,,
48089,TX,Colorado ,"2,867",,,,,,,,,,,,,,,,,,,,,,,,,,
48091,TX,Comal ,"10,407",,,,,,,,,,,,,,,,,,,,,,,,,,
48093,TX,Comanche ,"1,818",,,,,,,,,,,,,,,,,,,,,,,,,,
48095,TX,Concho ,404,,,,,,,,,,,,,,,,,,,,,,,,,,
48097,TX,Cooke ,"5,155",,,,,,,,,,,,,,,,,,,,,,,,,,
48099,TX,Coryell ,"7,529",,,,,,,,,,,,,,,,,,,,,,,,,,
48101,TX,Cottle ,264,,,,,,,,,,,,,,,,,,,,,,,,,,
48103,TX,Crane ,451,,,,,,,,,,,,,,,,,,,,,,,,,,
48105,TX,Crockett ,476,,,,,,,,,,,,,,,,,,,,,,,,,,
48107,TX,Crosby ,"1,247",,,,,,,,,,,,,,,,,,,,,,,,,,
48109,TX,Culberson ,424,,,,,,,,,,,,,,,,,,,,,,,,,,
48111,TX,Dallam ,821,,,,,,,,,,,,,,,,,,,,,,,,,,
48113,TX,Dallas ,"363,567",,,,,,,,,,,,,,,,,,,,,,,,,,
48115,TX,Dawson ,"2,338",,,,,,,,,,,,,,,,,,,,,,,,,,
48117,TX,Deaf Smith ,"3,104",,,,,,,,,,,,,,,,,,,,,,,,,,
48119,TX,Delta ,844,,,,,,,,,,,,,,,,,,,,,,,,,,
48121,TX,Denton ,"56,476",,,,,,,,,,,,,,,,,,,,,,,,,,
48123,TX,DeWitt ,"3,135",,,,,,,,,,,,,,,,,,,,,,,,,,
48125,TX,Dickens ,366,,,,,,,,,,,,,,,,,,,,,,,,,,
48127,TX,Dimmit ,"2,537",,,,,,,,,,,,,,,,,,,,,,,,,,
48129,TX,Donley ,500,,,,,,,,,,,,,,,,,,,,,,,,,,
48131,TX,Duval ,"2,515",,,,,,,,,,,,,,,,,,,,,,,,,,
48133,TX,Eastland ,"2,926",,,,,,,,,,,,,,,,,,,,,,,,,,
48135,TX,Ector ,"19,781",,,,,,,,,,,,,,,,,,,,,,,,,,
48137,TX,Edwards ,399,,,,,,,,,,,,,,,,,,,,,,,,,,
48139,TX,Ellis ,"15,932",,,,,,,,,,,,,,,,,,,,,,,,,,
48141,TX,El Paso ,"154,504",,,,,,,,,,,,,,,,,,,,,,,,,,
48143,TX,Erath ,"5,937",,,,,,,,,,,,,,,,,,,,,,,,,,
48145,TX,Falls ,"3,314",,,,,,,,,,,,,,,,,,,,,,,,,,
48147,TX,Fannin ,"4,287",,,,,,,,,,,,,,,,,,,,,,,,,,
48149,TX,Fayette ,"2,710",,,,,,,,,,,,,,,,,,,,,,,,,,
48151,TX,Fisher ,508,,,,,,,,,,,,,,,,,,,,,,,,,,
48153,TX,Floyd ,979,,,,,,,,,,,,,,,,,,,,,,,,,,
48155,TX,Foard ,190,,,,,,,,,,,,,,,,,,,,,,,,,,
48157,TX,Fort Bend ,"53,151",,,,,,,,,,,,,,,,,,,,,,,,,,
48159,TX,Franklin ,"1,528",,,,,,,,,,,,,,,,,,,,,,,,,,
48161,TX,Freestone ,"2,801",,,,,,,,,,,,,,,,,,,,,,,,,,
48163,TX,Frio ,"4,664",,,,,,,,,,,,,,,,,,,,,,,,,,
48165,TX,Gaines ,"2,820",,,,,,,,,,,,,,,,,,,,,,,,,,
48167,TX,Galveston ,"38,181",,,,,,,,,,,,,,,,,,,,,,,,,,
